year;areakm;municipality;geocode_ibge;state
2018;0,3329254181461803;São Caetano de Odivelas;1507102;Pará
2019;0,18476331333823193;São Caetano de Odivelas;1507102;Pará
2020;0,9001228547424682;São Caetano de Odivelas;1507102;Pará
2021;0,3782680684650779;São Caetano de Odivelas;1507102;Pará
2022;0,1758173896430211;São Caetano de Odivelas;1507102;Pará
2023;0,7718601543601756;São Caetano de Odivelas;1507102;Pará
2024;1,2733099749592327;São Caetano de Odivelas;1507102;Pará
2025;0,2726185939800099;São Caetano de Odivelas;1507102;Pará
2007;1282,4688076353755;São Domingos do Araguaia;1507151;Pará
2008;9,658587492288047;São Domingos do Araguaia;1507151;Pará
2009;9,90216852282017;São Domingos do Araguaia;1507151;Pará
2010;5,439150879225799;São Domingos do Araguaia;1507151;Pará
2011;1,9303933752184708;São Domingos do Araguaia;1507151;Pará
2012;0,8689167310812097;São Domingos do Araguaia;1507151;Pará
2013;2,353536160875509;São Domingos do Araguaia;1507151;Pará
2014;2,4468228226176816;São Domingos do Araguaia;1507151;Pará
2015;0,8873120286716468;São Domingos do Araguaia;1507151;Pará
2016;2,57893039569592;São Domingos do Araguaia;1507151;Pará
2017;1,5546197367301717;São Domingos do Araguaia;1507151;Pará
2018;1,0169210470804002;São Domingos do Araguaia;1507151;Pará
2019;1,4821481954364844;São Domingos do Araguaia;1507151;Pará
2020;1,5697667775901698;São Domingos do Araguaia;1507151;Pará
2021;1,5049898003761317;São Domingos do Araguaia;1507151;Pará
2022;1,4236603619735184;São Domingos do Araguaia;1507151;Pará
2023;1,354800830939603;São Domingos do Araguaia;1507151;Pará
2024;0,6314396385709605;São Domingos do Araguaia;1507151;Pará
2025;0;São Domingos do Araguaia;1507151;Pará
2007;1354,5293004998314;São Domingos do Capim;1507201;Pará
2008;11,960280047942106;São Domingos do Capim;1507201;Pará
2009;1,5150406944064556;São Domingos do Capim;1507201;Pará
2010;1,0707654167360792;São Domingos do Capim;1507201;Pará
2011;3,00178499151094;São Domingos do Capim;1507201;Pará
2012;0,8767612602011253;São Domingos do Capim;1507201;Pará
2013;1,9622965571351028;São Domingos do Capim;1507201;Pará
2014;0,9391767061482968;São Domingos do Capim;1507201;Pará
2015;1,7748669543390412;São Domingos do Capim;1507201;Pará
2016;2,707215725449841;São Domingos do Capim;1507201;Pará
2017;11,43518034676922;São Domingos do Capim;1507201;Pará
2018;0,9119603962291902;São Domingos do Capim;1507201;Pará
2019;0,46949396206147376;São Domingos do Capim;1507201;Pará
2020;2,13907706811471;São Domingos do Capim;1507201;Pará
2021;1,1899957282931775;São Domingos do Capim;1507201;Pará
2022;0,8270798519522975;São Domingos do Capim;1507201;Pará
2023;1,7990763999907906;São Domingos do Capim;1507201;Pará
2024;1,232087243538973;São Domingos do Capim;1507201;Pará
2025;1,1600646853461458;São Domingos do Capim;1507201;Pará
2007;420,8396204620773;São Francisco do Pará;1507409;Pará
2008;2,6248621607772864;São Francisco do Pará;1507409;Pará
2009;0,10055739680649978;São Francisco do Pará;1507409;Pará
2010;0,8398293613843032;São Francisco do Pará;1507409;Pará
2011;0,1674628915267862;São Francisco do Pará;1507409;Pará
2012;0,24486275526699014;São Francisco do Pará;1507409;Pará
2013;0,45860658614758454;São Francisco do Pará;1507409;Pará
2014;0,08370338109285509;São Francisco do Pará;1507409;Pará
2015;0,07756585872752858;São Francisco do Pará;1507409;Pará
2016;0,310986212689846;São Francisco do Pará;1507409;Pará
2017;0,24237531556044806;São Francisco do Pará;1507409;Pará
2018;0,06909410146893835;São Francisco do Pará;1507409;Pará
2019;0;São Francisco do Pará;1507409;Pará
2020;0,20891199577027464;São Francisco do Pará;1507409;Pará
2021;0,2358044069794763;São Francisco do Pará;1507409;Pará
2022;0,22346806776584988;São Francisco do Pará;1507409;Pará
2023;0,12447770466807699;São Francisco do Pará;1507409;Pará
2024;0,24869677842311905;São Francisco do Pará;1507409;Pará
2025;0,10631922219955121;São Francisco do Pará;1507409;Pará
2007;16872,199070296516;São Félix do Xingu;1507300;Pará
2008;749,7804000287168;São Félix do Xingu;1507300;Pará
2009;439,25300039665376;São Félix do Xingu;1507300;Pará
2010;349,24663865775483;São Félix do Xingu;1507300;Pará
2011;139,30659949715596;São Félix do Xingu;1507300;Pará
2012;167,67119784074046;São Félix do Xingu;1507300;Pará
2013;221,32101377339924;São Félix do Xingu;1507300;Pará
2014;152,70923037492554;São Félix do Xingu;1507300;Pará
2015;199,40212873104662;São Félix do Xingu;1507300;Pará
2016;314,9485978509564;São Félix do Xingu;1507300;Pará
2017;236,65140731063647;São Félix do Xingu;1507300;Pará
2018;277,13640247204694;São Félix do Xingu;1507300;Pará
2019;544,941315132747;São Félix do Xingu;1507300;Pará
2020;608,8431833494952;São Félix do Xingu;1507300;Pará
2021;576,9612477989425;São Félix do Xingu;1507300;Pará
2022;534,5201777289211;São Félix do Xingu;1507300;Pará
2023;314,1948265824155;São Félix do Xingu;1507300;Pará
2024;100,33290578464597;São Félix do Xingu;1507300;Pará
2025;225,0471086009343;São Félix do Xingu;1507300;Pará
2007;2489,5798029279877;São Geraldo do Araguaia;1507458;Pará
2008;7,755555883865246;São Geraldo do Araguaia;1507458;Pará
2009;3,482093596679822;São Geraldo do Araguaia;1507458;Pará
2010;3,536093668589755;São Geraldo do Araguaia;1507458;Pará
2011;0,954716321283205;São Geraldo do Araguaia;1507458;Pará
2012;0,38034857253318327;São Geraldo do Araguaia;1507458;Pará
2013;2,1908692939051027;São Geraldo do Araguaia;1507458;Pará
2014;1,473643767280298;São Geraldo do Araguaia;1507458;Pará
2015;0,6696962264420081;São Geraldo do Araguaia;1507458;Pará
2016;3,0612449315045183;São Geraldo do Araguaia;1507458;Pará
2017;1,8920583577970613;São Geraldo do Araguaia;1507458;Pará
2018;0,9904722242099858;São Geraldo do Araguaia;1507458;Pará
2019;1,4808200871499082;São Geraldo do Araguaia;1507458;Pará
2020;1,2606346239671093;São Geraldo do Araguaia;1507458;Pará
2021;1,4740304222069192;São Geraldo do Araguaia;1507458;Pará
2022;0,5520941108057871;São Geraldo do Araguaia;1507458;Pará
2023;0,35527566760130114;São Geraldo do Araguaia;1507458;Pará
2024;0,20252801861654102;São Geraldo do Araguaia;1507458;Pará
2025;0;São Geraldo do Araguaia;1507458;Pará
2007;106,29021219333963;São João da Ponta;1507466;Pará
2008;3,760379577301457;São João da Ponta;1507466;Pará
2009;0,3019015029333533;São João da Ponta;1507466;Pará
2010;2,3105929027537067;São João da Ponta;1507466;Pará
2011;0,7264109597121512;São João da Ponta;1507466;Pará
2012;0,07209767960396145;São João da Ponta;1507466;Pará
2013;0,6650649304651182;São João da Ponta;1507466;Pará
2014;0,12735698224556058;São João da Ponta;1507466;Pará
2015;0,5802331762606799;São João da Ponta;1507466;Pará
2016;0,37211136290115265;São João da Ponta;1507466;Pará
2017;0,7872305188183778;São João da Ponta;1507466;Pará
2018;0,6216733557192035;São João da Ponta;1507466;Pará
2019;0,4508138685775269;São João da Ponta;1507466;Pará
2020;0,6517322250760442;São João da Ponta;1507466;Pará
2021;0,3959156823256864;São João da Ponta;1507466;Pará
2022;0,4007634201195679;São João da Ponta;1507466;Pará
2023;0,3077862205428415;São João da Ponta;1507466;Pará
2024;0,5547470355464169;São João da Ponta;1507466;Pará
2025;0,14702477740679928;São João da Ponta;1507466;Pará
2007;222,85939609575416;São João de Pirabas;1507474;Pará
2008;4,546218501955843;São João de Pirabas;1507474;Pará
2009;1,9565956075828108;São João de Pirabas;1507474;Pará
2010;1,3407917137280043;São João de Pirabas;1507474;Pará
2011;1,1318388494288718;São João de Pirabas;1507474;Pará
2012;1,0038203056766646;São João de Pirabas;1507474;Pará
2013;1,2575540565575953;São João de Pirabas;1507474;Pará
2014;1,8045585569763918;São João de Pirabas;1507474;Pará
2015;3,2341480723663425;São João de Pirabas;1507474;Pará
2016;1,076598885173579;São João de Pirabas;1507474;Pará
2017;0,6939397990853977;São João de Pirabas;1507474;Pará
2018;0,8938914304154112;São João de Pirabas;1507474;Pará
2019;1,9360143554694857;São João de Pirabas;1507474;Pará
2020;0,5664350740838128;São João de Pirabas;1507474;Pará
2021;1,9160691340237992;São João de Pirabas;1507474;Pará
2022;0,9567867174369424;São João de Pirabas;1507474;Pará
2023;0,7876236753386016;São João de Pirabas;1507474;Pará
2024;1,2576881561768747;São João de Pirabas;1507474;Pará
2025;0,3263766675572182;São João de Pirabas;1507474;Pará
2007;882,5718525681739;São João do Araguaia;1507508;Pará
2008;34,66189798230505;São João do Araguaia;1507508;Pará
2009;15,37495017057689;São João do Araguaia;1507508;Pará
2010;4,857748432265518;São João do Araguaia;1507508;Pará
2011;3,073816946329435;São João do Araguaia;1507508;Pará
2012;2,0792072843359835;São João do Araguaia;1507508;Pará
2013;3,373305825342091;São João do Araguaia;1507508;Pará
2014;4,519668631864598;São João do Araguaia;1507508;Pará
2015;4,933437260726737;São João do Araguaia;1507508;Pará
2016;6,603945139441443;São João do Araguaia;1507508;Pará
2017;4,822365400527857;São João do Araguaia;1507508;Pará
2018;3,9498182077037582;São João do Araguaia;1507508;Pará
2019;5,266375215440924;São João do Araguaia;1507508;Pará
2020;4,772330874713506;São João do Araguaia;1507508;Pará
2021;5,375245823943207;São João do Araguaia;1507508;Pará
2022;4,806133407089123;São João do Araguaia;1507508;Pará
2023;3,260143204116786;São João do Araguaia;1507508;Pará
2024;2,1579133901535332;São João do Araguaia;1507508;Pará
2025;0,5287388737338755;São João do Araguaia;1507508;Pará
2007;886,68208648625;São Miguel do Guamá;1507607;Pará
2008;7,789224986691809;São Miguel do Guamá;1507607;Pará
2009;0,6555595866105939;São Miguel do Guamá;1507607;Pará
2010;0,08081313474974011;São Miguel do Guamá;1507607;Pará
2011;1,3444618372892962;São Miguel do Guamá;1507607;Pará
2012;1,2442870016206613;São Miguel do Guamá;1507607;Pará
2013;0,8184799441895411;São Miguel do Guamá;1507607;Pará
2014;0,21547957729438194;São Miguel do Guamá;1507607;Pará
2015;1,5250768280557803;São Miguel do Guamá;1507607;Pará
2016;1,2097686964359748;São Miguel do Guamá;1507607;Pará
2017;1,6746946616554783;São Miguel do Guamá;1507607;Pará
2018;0,6651878359035948;São Miguel do Guamá;1507607;Pará
2019;0,2104529331740665;São Miguel do Guamá;1507607;Pará
2020;0,6570978103571022;São Miguel do Guamá;1507607;Pará
2021;0,8411977650907622;São Miguel do Guamá;1507607;Pará
2022;0,39301869719325333;São Miguel do Guamá;1507607;Pará
2023;0,10020036694793497;São Miguel do Guamá;1507607;Pará
2024;0,9590985144289224;São Miguel do Guamá;1507607;Pará
2025;0,238075271683489;São Miguel do Guamá;1507607;Pará
2007;130,8845887236676;São Sebastião da Boa Vista;1507706;Pará
2008;0;São Sebastião da Boa Vista;1507706;Pará
2009;0,46441772391867764;São Sebastião da Boa Vista;1507706;Pará
2010;2,0996453486344313;São Sebastião da Boa Vista;1507706;Pará
2011;0;São Sebastião da Boa Vista;1507706;Pará
2012;0,07878948147312882;São Sebastião da Boa Vista;1507706;Pará
2013;0,2582120326858845;São Sebastião da Boa Vista;1507706;Pará
2014;0;São Sebastião da Boa Vista;1507706;Pará
2015;0;São Sebastião da Boa Vista;1507706;Pará
2016;0,13600726028178597;São Sebastião da Boa Vista;1507706;Pará
2017;0,06995236430053421;São Sebastião da Boa Vista;1507706;Pará
2018;0;São Sebastião da Boa Vista;1507706;Pará
2019;0,09139526832075064;São Sebastião da Boa Vista;1507706;Pará
2020;0,41297977153376125;São Sebastião da Boa Vista;1507706;Pará
2021;0,27283624018192754;São Sebastião da Boa Vista;1507706;Pará
2022;0;São Sebastião da Boa Vista;1507706;Pará
2023;0;São Sebastião da Boa Vista;1507706;Pará
2024;0,07609061530735017;São Sebastião da Boa Vista;1507706;Pará
2025;0,46116008311682355;São Sebastião da Boa Vista;1507706;Pará
2007;2117,9733655416903;Tailândia;1507953;Pará
2008;71,89482601101902;Tailândia;1507953;Pará
2009;16,190175465341003;Tailândia;1507953;Pará
2010;48,57769835455734;Tailândia;1507953;Pará
2011;19,035434008099262;Tailândia;1507953;Pará
2012;8,983965726388199;Tailândia;1507953;Pará
2013;33,2731522536842;Tailândia;1507953;Pará
2014;9,889577149989245;Tailândia;1507953;Pará
2015;6,702804876923134;Tailândia;1507953;Pará
2016;13,706467068318442;Tailândia;1507953;Pará
2017;13,772546032638582;Tailândia;1507953;Pará
2018;13,625316021315976;Tailândia;1507953;Pará
2019;19,966763291508084;Tailândia;1507953;Pará
2020;37,481526025029574;Tailândia;1507953;Pará
2021;39,44967318922532;Tailândia;1507953;Pará
2022;24,67814989334845;Tailândia;1507953;Pará
2023;35,63018995096851;Tailândia;1507953;Pará
2024;65,12632872270682;Tailândia;1507953;Pará
2025;39,041753947881986;Tailândia;1507953;Pará
2007;171,99513974029188;Terra Alta;1507961;Pará
2008;1,3050480571279424;Terra Alta;1507961;Pará
2009;0,09975479383865424;Terra Alta;1507961;Pará
2010;0,40506612991394203;Terra Alta;1507961;Pará
2011;0,1583993373233657;Terra Alta;1507961;Pará
2012;0,4229402602755279;Terra Alta;1507961;Pará
2013;0,1480441709038975;Terra Alta;1507961;Pará
2014;0,19236082654470968;Terra Alta;1507961;Pará
2015;0;Terra Alta;1507961;Pará
2016;0,33501485209194076;Terra Alta;1507961;Pará
2017;0;Terra Alta;1507961;Pará
2018;0,31946064608668256;Terra Alta;1507961;Pará
2019;0,17324822217865543;Terra Alta;1507961;Pará
2020;0,2096249406122188;Terra Alta;1507961;Pará
2021;0,13077933266622116;Terra Alta;1507961;Pará
2022;0,09979969419135398;Terra Alta;1507961;Pará
2023;0,26471694550368796;Terra Alta;1507961;Pará
2024;0,33687798287550297;Terra Alta;1507961;Pará
2025;0,07000516006904958;Terra Alta;1507961;Pará
2007;356,43529562309027;Terra Santa;1507979;Pará
2008;5,643963088065483;Terra Santa;1507979;Pará
2009;4,057797499849372;Terra Santa;1507979;Pará
2010;4,242913923723338;Terra Santa;1507979;Pará
2011;1,394454509117013;Terra Santa;1507979;Pará
2012;0,6448021719926558;Terra Santa;1507979;Pará
2013;2,9825616494831215;Terra Santa;1507979;Pará
2014;3,896049493711427;Terra Santa;1507979;Pará
2015;4,551516102594764;Terra Santa;1507979;Pará
2016;3,0414077435799616;Terra Santa;1507979;Pará
2017;2,2087049781167023;Terra Santa;1507979;Pará
2018;1,400713966904064;Terra Santa;1507979;Pará
2019;4,561212410375647;Terra Santa;1507979;Pará
2020;2,786888798985308;Terra Santa;1507979;Pará
2021;3,893341726274554;Terra Santa;1507979;Pará
2022;4,930929548524052;Terra Santa;1507979;Pará
2023;5,573530432754308;Terra Santa;1507979;Pará
2024;4,520062304447057;Terra Santa;1507979;Pará
2025;0,19154893861360886;Terra Santa;1507979;Pará
2007;2941,7417034047694;Tomé-Açu;1508001;Pará
2008;36,04450309213181;Tomé-Açu;1508001;Pará
2009;13,781210796524702;Tomé-Açu;1508001;Pará
2010;35,88316951290281;Tomé-Açu;1508001;Pará
2011;6,2508010597626855;Tomé-Açu;1508001;Pará
2012;1,005113606040211;Tomé-Açu;1508001;Pará
2013;13,589660222986002;Tomé-Açu;1508001;Pará
2014;7,654075814715416;Tomé-Açu;1508001;Pará
2015;4,931541783525977;Tomé-Açu;1508001;Pará
2016;7,279505525065849;Tomé-Açu;1508001;Pará
2017;11,491744610354491;Tomé-Açu;1508001;Pará
2018;16,480499647130095;Tomé-Açu;1508001;Pará
2019;13,516244094887545;Tomé-Açu;1508001;Pará
2020;15,954683274589478;Tomé-Açu;1508001;Pará
2021;22,90450941839527;Tomé-Açu;1508001;Pará
2022;22,492795715351107;Tomé-Açu;1508001;Pará
2023;14,902938842764877;Tomé-Açu;1508001;Pará
2024;23,956876277568732;Tomé-Açu;1508001;Pará
2025;23,013663912872225;Tomé-Açu;1508001;Pará
2007;466,4689369671625;Tracuateua;1508035;Pará
2008;1,9477192701420658;Tracuateua;1508035;Pará
2009;4,234835178267275;Tracuateua;1508035;Pará
2010;0,06301364954889706;Tracuateua;1508035;Pará
2011;0,2617675377446991;Tracuateua;1508035;Pará
2012;0;Tracuateua;1508035;Pará
2013;0;Tracuateua;1508035;Pará
2014;0,4585980713528038;Tracuateua;1508035;Pará
2015;0,2606887207240489;Tracuateua;1508035;Pará
2016;0;Tracuateua;1508035;Pará
2017;0,4154159411326462;Tracuateua;1508035;Pará
2018;0,19295848122952292;Tracuateua;1508035;Pará
2019;0,35929529347159833;Tracuateua;1508035;Pará
2020;0,07699291379145336;Tracuateua;1508035;Pará
2021;0,28424440152223496;Tracuateua;1508035;Pará
2022;0;Tracuateua;1508035;Pará
2023;1,004536548874365;Tracuateua;1508035;Pará
2024;0,09279270459810879;Tracuateua;1508035;Pará
2025;0;Tracuateua;1508035;Pará
2007;1133,899466471668;Trairão;1508050;Pará
2008;42,3341540186251;Trairão;1508050;Pará
2009;36,93281855532383;Trairão;1508050;Pará
2010;26,675826188067973;Trairão;1508050;Pará
2011;49,63718527278109;Trairão;1508050;Pará
2012;42,247350359446244;Trairão;1508050;Pará
2013;42,52110461299383;Trairão;1508050;Pará
2014;43,852781781992746;Trairão;1508050;Pará
2015;24,86834016624722;Trairão;1508050;Pará
2016;40,50159653754464;Trairão;1508050;Pará
2017;81,24077452465848;Trairão;1508050;Pará
2018;55,65099923084001;Trairão;1508050;Pará
2019;111,91775720869853;Trairão;1508050;Pará
2020;82,33122585928878;Trairão;1508050;Pará
2021;120,39254910014145;Trairão;1508050;Pará
2022;113,4990620143951;Trairão;1508050;Pará
2023;26,938143720589945;Trairão;1508050;Pará
2024;44,22609761736352;Trairão;1508050;Pará
2025;24,30530637265223;Trairão;1508050;Pará
2007;2291,53155013914;Tucumã;1508084;Pará
2008;9,839488019934482;Tucumã;1508084;Pará
2009;2,5788292660105268;Tucumã;1508084;Pará
2010;2,3258699723960055;Tucumã;1508084;Pará
2011;1,6512548298365701;Tucumã;1508084;Pará
2012;0,9629932378940177;Tucumã;1508084;Pará
2013;1,6080990727196334;Tucumã;1508084;Pará
2014;2,7064005835223703;Tucumã;1508084;Pará
2015;4,1965118385935645;Tucumã;1508084;Pará
2016;2,8409118304709744;Tucumã;1508084;Pará
2017;3,9104734305229014;Tucumã;1508084;Pará
2018;1,844391582824939;Tucumã;1508084;Pará
2019;5,3460424545824345;Tucumã;1508084;Pará
2020;2,4448486926223847;Tucumã;1508084;Pará
2021;0,8709953602578383;Tucumã;1508084;Pará
2022;0,8638737672269046;Tucumã;1508084;Pará
2023;3,943379442085798;Tucumã;1508084;Pará
2024;0,5025111849768706;Tucumã;1508084;Pará
2025;0,37884739595288414;Tucumã;1508084;Pará
2007;739,4375894742298;Tucuruí;1508100;Pará
2008;26,810791095292227;Tucuruí;1508100;Pará
2009;2,0897953448374134;Tucuruí;1508100;Pará
2010;36,67877512565418;Tucuruí;1508100;Pará
2011;8,893719589504254;Tucuruí;1508100;Pará
2012;8,545351087514279;Tucuruí;1508100;Pará
2013;0,8151173942634111;Tucuruí;1508100;Pará
2014;3,5311201043177496;Tucuruí;1508100;Pará
2015;23,217238108868397;Tucuruí;1508100;Pará
2016;9,077348205994912;Tucuruí;1508100;Pará
2017;7,134303674464744;Tucuruí;1508100;Pará
2018;16,203001988855654;Tucuruí;1508100;Pará
2019;8,206919525617591;Tucuruí;1508100;Pará
2020;8,641882136222684;Tucuruí;1508100;Pará
