UF,Tipo Crime,Ano,Mês,Ocorrências
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,62
RONDÔNIA,ESTUPRO,2017,FEVEREIRO,61
RONDÔNIA,FURTO DE VEÍCULO,2017,FEVEREIRO,273
RONDÔNIA,HOMICÍDIO DOLOSO,2017,FEVEREIRO,35
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,0
RONDÔNIA,ROUBO DE CARGA,2017,FEVEREIRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,FEVEREIRO,169
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,2
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,56
RONDÔNIA,ESTUPRO,2017,MARÇO,82
RONDÔNIA,FURTO DE VEÍCULO,2017,MARÇO,234
RONDÔNIA,HOMICÍDIO DOLOSO,2017,MARÇO,33
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,0
RONDÔNIA,ROUBO DE CARGA,2017,MARÇO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,MARÇO,186
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,MARÇO,58
RONDÔNIA,ESTUPRO,2017,ABRIL,60
RONDÔNIA,FURTO DE VEÍCULO,2017,ABRIL,226
RONDÔNIA,HOMICÍDIO DOLOSO,2017,ABRIL,28
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,0
RONDÔNIA,ROUBO DE CARGA,2017,ABRIL,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,ABRIL,141
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,ABRIL,58
RONDÔNIA,ESTUPRO,2017,MAIO,95
RONDÔNIA,FURTO DE VEÍCULO,2017,MAIO,205
RONDÔNIA,HOMICÍDIO DOLOSO,2017,MAIO,52
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,0
RONDÔNIA,ROUBO DE CARGA,2017,MAIO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,MAIO,139
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,MAIO,63
RONDÔNIA,ESTUPRO,2017,JUNHO,66
RONDÔNIA,FURTO DE VEÍCULO,2017,JUNHO,219
RONDÔNIA,HOMICÍDIO DOLOSO,2017,JUNHO,50
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,0
RONDÔNIA,ROUBO DE CARGA,2017,JUNHO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,JUNHO,129
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,JUNHO,72
RONDÔNIA,ESTUPRO,2017,JULHO,73
RONDÔNIA,FURTO DE VEÍCULO,2017,JULHO,205
RONDÔNIA,HOMICÍDIO DOLOSO,2017,JULHO,43
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,0
RONDÔNIA,ROUBO DE CARGA,2017,JULHO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,JULHO,132
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,4
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,JULHO,68
RONDÔNIA,ESTUPRO,2017,AGOSTO,108
RONDÔNIA,FURTO DE VEÍCULO,2017,AGOSTO,163
RONDÔNIA,HOMICÍDIO DOLOSO,2017,AGOSTO,32
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,0
RONDÔNIA,ROUBO DE CARGA,2017,AGOSTO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,AGOSTO,105
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,6
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,64
RONDÔNIA,ESTUPRO,2017,SETEMBRO,85
RONDÔNIA,FURTO DE VEÍCULO,2017,SETEMBRO,169
RONDÔNIA,HOMICÍDIO DOLOSO,2017,SETEMBRO,46
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,0
RONDÔNIA,ROUBO DE CARGA,2017,SETEMBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,SETEMBRO,119
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,3
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,53
RONDÔNIA,ESTUPRO,2017,OUTUBRO,94
RONDÔNIA,FURTO DE VEÍCULO,2017,OUTUBRO,188
RONDÔNIA,HOMICÍDIO DOLOSO,2017,OUTUBRO,31
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,0
RONDÔNIA,ROUBO DE CARGA,2017,OUTUBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,OUTUBRO,124
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,69
RONDÔNIA,ESTUPRO,2017,NOVEMBRO,70
RONDÔNIA,FURTO DE VEÍCULO,2017,NOVEMBRO,221
RONDÔNIA,HOMICÍDIO DOLOSO,2017,NOVEMBRO,38
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,1
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,0
RONDÔNIA,ROUBO DE CARGA,2017,NOVEMBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,NOVEMBRO,151
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,0
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,53
RONDÔNIA,ESTUPRO,2017,DEZEMBRO,78
RONDÔNIA,FURTO DE VEÍCULO,2017,DEZEMBRO,214
RONDÔNIA,HOMICÍDIO DOLOSO,2017,DEZEMBRO,31
RONDÔNIA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,0
RONDÔNIA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,0
RONDÔNIA,ROUBO DE CARGA,2017,DEZEMBRO,0
RONDÔNIA,ROUBO DE VEÍCULO,2017,DEZEMBRO,130
RONDÔNIA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,1
RONDÔNIA,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,82
RORAIMA,ESTUPRO,2017,JANEIRO,33
RORAIMA,FURTO DE VEÍCULO,2017,JANEIRO,56
RORAIMA,HOMICÍDIO DOLOSO,2017,JANEIRO,11
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,0
RORAIMA,ROUBO DE CARGA,2017,JANEIRO,0
RORAIMA,ROUBO DE VEÍCULO,2017,JANEIRO,36
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,7
RORAIMA,ESTUPRO,2017,FEVEREIRO,22
RORAIMA,FURTO DE VEÍCULO,2017,FEVEREIRO,34
RORAIMA,HOMICÍDIO DOLOSO,2017,FEVEREIRO,11
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,0
RORAIMA,ROUBO DE CARGA,2017,FEVEREIRO,0
RORAIMA,ROUBO DE VEÍCULO,2017,FEVEREIRO,7
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,10
RORAIMA,ESTUPRO,2017,MARÇO,21
RORAIMA,FURTO DE VEÍCULO,2017,MARÇO,41
RORAIMA,HOMICÍDIO DOLOSO,2017,MARÇO,11
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,0
RORAIMA,ROUBO DE CARGA,2017,MARÇO,0
RORAIMA,ROUBO DE VEÍCULO,2017,MARÇO,22
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,MARÇO,12
RORAIMA,ESTUPRO,2017,ABRIL,28
RORAIMA,FURTO DE VEÍCULO,2017,ABRIL,46
RORAIMA,HOMICÍDIO DOLOSO,2017,ABRIL,12
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,0
RORAIMA,ROUBO DE CARGA,2017,ABRIL,0
RORAIMA,ROUBO DE VEÍCULO,2017,ABRIL,15
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,ABRIL,11
RORAIMA,ESTUPRO,2017,MAIO,16
RORAIMA,FURTO DE VEÍCULO,2017,MAIO,49
RORAIMA,HOMICÍDIO DOLOSO,2017,MAIO,15
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,0
RORAIMA,ROUBO DE CARGA,2017,MAIO,0
RORAIMA,ROUBO DE VEÍCULO,2017,MAIO,12
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,MAIO,11
RORAIMA,ESTUPRO,2017,JUNHO,27
RORAIMA,FURTO DE VEÍCULO,2017,JUNHO,67
RORAIMA,HOMICÍDIO DOLOSO,2017,JUNHO,8
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,1
RORAIMA,ROUBO DE CARGA,2017,JUNHO,0
RORAIMA,ROUBO DE VEÍCULO,2017,JUNHO,39
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,JUNHO,10
RORAIMA,ESTUPRO,2017,JULHO,20
RORAIMA,FURTO DE VEÍCULO,2017,JULHO,75
RORAIMA,HOMICÍDIO DOLOSO,2017,JULHO,18
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,0
RORAIMA,ROUBO DE CARGA,2017,JULHO,0
RORAIMA,ROUBO DE VEÍCULO,2017,JULHO,31
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,JULHO,10
RORAIMA,ESTUPRO,2017,AGOSTO,29
RORAIMA,FURTO DE VEÍCULO,2017,AGOSTO,81
RORAIMA,HOMICÍDIO DOLOSO,2017,AGOSTO,17
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,0
RORAIMA,ROUBO DE CARGA,2017,AGOSTO,0
RORAIMA,ROUBO DE VEÍCULO,2017,AGOSTO,32
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,23
RORAIMA,ESTUPRO,2017,SETEMBRO,21
RORAIMA,FURTO DE VEÍCULO,2017,SETEMBRO,70
RORAIMA,HOMICÍDIO DOLOSO,2017,SETEMBRO,8
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,0
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,0
RORAIMA,ROUBO DE CARGA,2017,SETEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2017,SETEMBRO,33
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,2
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,10
RORAIMA,ESTUPRO,2017,OUTUBRO,32
RORAIMA,FURTO DE VEÍCULO,2017,OUTUBRO,80
RORAIMA,HOMICÍDIO DOLOSO,2017,OUTUBRO,19
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,0
RORAIMA,ROUBO DE CARGA,2017,OUTUBRO,1
RORAIMA,ROUBO DE VEÍCULO,2017,OUTUBRO,26
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,13
RORAIMA,ESTUPRO,2017,NOVEMBRO,30
RORAIMA,FURTO DE VEÍCULO,2017,NOVEMBRO,90
RORAIMA,HOMICÍDIO DOLOSO,2017,NOVEMBRO,9
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,0
RORAIMA,ROUBO DE CARGA,2017,NOVEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2017,NOVEMBRO,40
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,1
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,16
RORAIMA,ESTUPRO,2017,DEZEMBRO,34
RORAIMA,FURTO DE VEÍCULO,2017,DEZEMBRO,101
RORAIMA,HOMICÍDIO DOLOSO,2017,DEZEMBRO,20
RORAIMA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,1
RORAIMA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,0
RORAIMA,ROUBO DE CARGA,2017,DEZEMBRO,0
RORAIMA,ROUBO DE VEÍCULO,2017,DEZEMBRO,65
RORAIMA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,0
RORAIMA,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,13
SANTA CATARINA,ESTUPRO,2017,JANEIRO,94
SANTA CATARINA,FURTO DE VEÍCULO,2017,JANEIRO,1235
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,JANEIRO,86
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,0
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,2
SANTA CATARINA,ROUBO DE CARGA,2017,JANEIRO,26
SANTA CATARINA,ROUBO DE VEÍCULO,2017,JANEIRO,254
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,7
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,162
SANTA CATARINA,ESTUPRO,2017,FEVEREIRO,104
SANTA CATARINA,FURTO DE VEÍCULO,2017,FEVEREIRO,1144
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,FEVEREIRO,97
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,6
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,8
SANTA CATARINA,ROUBO DE CARGA,2017,FEVEREIRO,26
SANTA CATARINA,ROUBO DE VEÍCULO,2017,FEVEREIRO,263
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,6
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,148
SANTA CATARINA,ESTUPRO,2017,MARÇO,99
SANTA CATARINA,FURTO DE VEÍCULO,2017,MARÇO,1113
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,MARÇO,91
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,7
SANTA CATARINA,ROUBO DE CARGA,2017,MARÇO,23
SANTA CATARINA,ROUBO DE VEÍCULO,2017,MARÇO,297
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,1
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,MARÇO,130
SANTA CATARINA,ESTUPRO,2017,ABRIL,88
SANTA CATARINA,FURTO DE VEÍCULO,2017,ABRIL,1007
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,ABRIL,66
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,8
SANTA CATARINA,ROUBO DE CARGA,2017,ABRIL,13
SANTA CATARINA,ROUBO DE VEÍCULO,2017,ABRIL,243
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,8
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,ABRIL,126
SANTA CATARINA,ESTUPRO,2017,MAIO,99
SANTA CATARINA,FURTO DE VEÍCULO,2017,MAIO,968
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,MAIO,88
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,6
SANTA CATARINA,ROUBO DE CARGA,2017,MAIO,28
SANTA CATARINA,ROUBO DE VEÍCULO,2017,MAIO,240
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MAIO,2
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,MAIO,114
SANTA CATARINA,ESTUPRO,2017,JUNHO,83
SANTA CATARINA,FURTO DE VEÍCULO,2017,JUNHO,1053
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,JUNHO,62
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JUNHO,3
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JUNHO,7
SANTA CATARINA,ROUBO DE CARGA,2017,JUNHO,14
SANTA CATARINA,ROUBO DE VEÍCULO,2017,JUNHO,277
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JUNHO,4
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,JUNHO,109
SANTA CATARINA,ESTUPRO,2017,JULHO,105
SANTA CATARINA,FURTO DE VEÍCULO,2017,JULHO,1050
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,JULHO,80
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JULHO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JULHO,3
SANTA CATARINA,ROUBO DE CARGA,2017,JULHO,10
SANTA CATARINA,ROUBO DE VEÍCULO,2017,JULHO,265
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JULHO,8
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,JULHO,107
SANTA CATARINA,ESTUPRO,2017,AGOSTO,96
SANTA CATARINA,FURTO DE VEÍCULO,2017,AGOSTO,917
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,AGOSTO,64
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,AGOSTO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,AGOSTO,2
SANTA CATARINA,ROUBO DE CARGA,2017,AGOSTO,17
SANTA CATARINA,ROUBO DE VEÍCULO,2017,AGOSTO,276
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,AGOSTO,6
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,AGOSTO,120
SANTA CATARINA,ESTUPRO,2017,SETEMBRO,95
SANTA CATARINA,FURTO DE VEÍCULO,2017,SETEMBRO,823
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,SETEMBRO,67
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,SETEMBRO,4
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,SETEMBRO,2
SANTA CATARINA,ROUBO DE CARGA,2017,SETEMBRO,10
SANTA CATARINA,ROUBO DE VEÍCULO,2017,SETEMBRO,222
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,SETEMBRO,6
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,SETEMBRO,117
SANTA CATARINA,ESTUPRO,2017,OUTUBRO,103
SANTA CATARINA,FURTO DE VEÍCULO,2017,OUTUBRO,918
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,OUTUBRO,77
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,OUTUBRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,OUTUBRO,4
SANTA CATARINA,ROUBO DE CARGA,2017,OUTUBRO,17
SANTA CATARINA,ROUBO DE VEÍCULO,2017,OUTUBRO,222
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,OUTUBRO,2
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,OUTUBRO,133
SANTA CATARINA,ESTUPRO,2017,NOVEMBRO,96
SANTA CATARINA,FURTO DE VEÍCULO,2017,NOVEMBRO,876
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,NOVEMBRO,73
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,NOVEMBRO,1
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,NOVEMBRO,2
SANTA CATARINA,ROUBO DE CARGA,2017,NOVEMBRO,9
SANTA CATARINA,ROUBO DE VEÍCULO,2017,NOVEMBRO,193
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,NOVEMBRO,3
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,NOVEMBRO,130
SANTA CATARINA,ESTUPRO,2017,DEZEMBRO,120
SANTA CATARINA,FURTO DE VEÍCULO,2017,DEZEMBRO,883
SANTA CATARINA,HOMICÍDIO DOLOSO,2017,DEZEMBRO,91
SANTA CATARINA,LESÃO CORPORAL SEGUIDA DE MORTE,2017,DEZEMBRO,2
SANTA CATARINA,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,DEZEMBRO,6
SANTA CATARINA,ROUBO DE CARGA,2017,DEZEMBRO,16
SANTA CATARINA,ROUBO DE VEÍCULO,2017,DEZEMBRO,248
SANTA CATARINA,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,DEZEMBRO,10
SANTA CATARINA,TENTATIVA DE HOMICÍDIO,2017,DEZEMBRO,127
SÃO PAULO,ESTUPRO,2017,JANEIRO,895
SÃO PAULO,FURTO DE VEÍCULO,2017,JANEIRO,8465
SÃO PAULO,HOMICÍDIO DOLOSO,2017,JANEIRO,281
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,JANEIRO,2
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,JANEIRO,13
SÃO PAULO,ROUBO DE CARGA,2017,JANEIRO,844
SÃO PAULO,ROUBO DE VEÍCULO,2017,JANEIRO,5926
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,JANEIRO,39
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2017,JANEIRO,335
SÃO PAULO,ESTUPRO,2017,FEVEREIRO,794
SÃO PAULO,FURTO DE VEÍCULO,2017,FEVEREIRO,8272
SÃO PAULO,HOMICÍDIO DOLOSO,2017,FEVEREIRO,296
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,FEVEREIRO,2
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,FEVEREIRO,11
SÃO PAULO,ROUBO DE CARGA,2017,FEVEREIRO,865
SÃO PAULO,ROUBO DE VEÍCULO,2017,FEVEREIRO,5752
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,FEVEREIRO,34
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2017,FEVEREIRO,326
SÃO PAULO,ESTUPRO,2017,MARÇO,978
SÃO PAULO,FURTO DE VEÍCULO,2017,MARÇO,9872
SÃO PAULO,HOMICÍDIO DOLOSO,2017,MARÇO,301
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MARÇO,7
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MARÇO,11
SÃO PAULO,ROUBO DE CARGA,2017,MARÇO,1053
SÃO PAULO,ROUBO DE VEÍCULO,2017,MARÇO,6374
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,MARÇO,31
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2017,MARÇO,341
SÃO PAULO,ESTUPRO,2017,ABRIL,875
SÃO PAULO,FURTO DE VEÍCULO,2017,ABRIL,8741
SÃO PAULO,HOMICÍDIO DOLOSO,2017,ABRIL,284
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,ABRIL,0
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,ABRIL,9
SÃO PAULO,ROUBO DE CARGA,2017,ABRIL,784
SÃO PAULO,ROUBO DE VEÍCULO,2017,ABRIL,5590
SÃO PAULO,ROUBO SEGUIDO DE MORTE (LATROCÍNIO),2017,ABRIL,36
SÃO PAULO,TENTATIVA DE HOMICÍDIO,2017,ABRIL,340
SÃO PAULO,ESTUPRO,2017,MAIO,943
SÃO PAULO,FURTO DE VEÍCULO,2017,MAIO,9411
SÃO PAULO,HOMICÍDIO DOLOSO,2017,MAIO,258
SÃO PAULO,LESÃO CORPORAL SEGUIDA DE MORTE,2017,MAIO,1
SÃO PAULO,ROUBO A INSTITUIÇÃO FINANCEIRA,2017,MAIO,8
SÃO PAULO,ROUBO DE CARGA,2017,MAIO,939
